triplestore;dataset;batch;cnt_batch_trpls;chunk_size;execution_time
TripleStore.GRAPHDB;bearc;positive_change_set_27;80372;5000;49.72026705741882
TripleStore.GRAPHDB;bearc;negative_change_set_27;80351;5000;61.63275766372681
TripleStore.GRAPHDB;bearc;positive_change_set_28;24653;5000;15.250300884246826
TripleStore.GRAPHDB;bearc;negative_change_set_28;18545;5000;19.2643039226532
TripleStore.GRAPHDB;bearc;positive_change_set_29;290911;5000;167.84064745903015
TripleStore.GRAPHDB;bearc;negative_change_set_29;290442;5000;158.56503081321716
TripleStore.GRAPHDB;bearc;positive_change_set_30;292379;5000;164.99852657318115
TripleStore.GRAPHDB;bearc;negative_change_set_30;291218;5000;152.68675994873047
TripleStore.GRAPHDB;bearc;positive_change_set_31;33958;5000;22.19118618965149
TripleStore.GRAPHDB;bearc;negative_change_set_31;33877;5000;30.58367657661438
TripleStore.GRAPHDB;bearc;positive_change_set_32;43904;5000;28.545602083206177
TripleStore.GRAPHDB;bearc;negative_change_set_32;43794;5000;43.88625168800354
